date_value,date_value,country,total_cases,total_deaths,new_cases,new_deaths,id_pandemic
2020-05-01,2020-05-01,United Kingdom,202024,27601,4925,742,1
2020-05-02,2020-05-02,United Kingdom,206553,28223,4529,622,1
2020-05-03,2020-05-03,United Kingdom,210722,28538,4169,315,1
2020-05-04,2020-05-04,United Kingdom,214704,28827,3982,289,1
2020-05-05,2020-05-05,United Kingdom,218618,29520,3914,693,1
2020-05-06,2020-05-06,United Kingdom,222520,30172,3902,652,1
2020-05-07,2020-05-07,United Kingdom,226402,30712,3882,540,1
2020-05-08,2020-05-08,United Kingdom,230109,31340,3707,628,1
2020-05-09,2020-05-09,United Kingdom,233511,31685,3402,345,1
2020-05-10,2020-05-10,United Kingdom,236715,31954,3204,269,1
2020-05-11,2020-05-11,United Kingdom,240036,32166,3321,212,1
2020-05-12,2020-05-12,United Kingdom,243410,32797,3374,631,1
2020-05-13,2020-05-13,United Kingdom,246809,33294,3399,497,1
2020-05-14,2020-05-14,United Kingdom,250090,33723,3281,429,1
2020-05-15,2020-05-15,United Kingdom,253266,34108,3176,385,1
2020-05-16,2020-05-16,United Kingdom,256284,34588,3018,480,1
2020-05-17,2020-05-17,United Kingdom,259140,34758,2856,170,1
2020-05-18,2020-05-18,United Kingdom,262015,34918,2875,160,1
2020-05-19,2020-05-19,United Kingdom,265007,35467,2992,549,1
2020-05-20,2020-05-20,United Kingdom,268024,35837,3017,370,1
2020-05-21,2020-05-21,United Kingdom,271033,36175,3009,338,1
2020-05-22,2020-05-22,United Kingdom,273947,36533,2914,358,1
2020-05-23,2020-05-23,United Kingdom,276686,36816,2739,283,1
2020-05-24,2020-05-24,United Kingdom,279258,37257,2572,441,1
2020-05-25,2020-05-25,United Kingdom,281765,37379,2507,122,1
2020-05-26,2020-05-26,United Kingdom,284235,37515,2470,136,1
2020-05-27,2020-05-27,United Kingdom,286712,37958,2477,443,1
2020-05-28,2020-05-28,United Kingdom,289184,38374,2472,416,1
2020-05-29,2020-05-29,United Kingdom,291610,38747,2426,373,1
2020-05-30,2020-05-30,United Kingdom,293901,38977,2291,230,1
2020-05-31,2020-05-31,United Kingdom,296079,39092,2178,115,1
2020-06-01,2020-06-01,United Kingdom,298276,39203,2197,111,1
2020-06-02,2020-06-02,United Kingdom,300499,39530,2223,327,1
2020-06-03,2020-06-03,United Kingdom,302717,39895,2218,365,1
2020-06-04,2020-06-04,United Kingdom,304906,40072,2189,177,1
2020-06-05,2020-06-05,United Kingdom,307038,40430,2132,358,1
2020-06-06,2020-06-06,United Kingdom,309015,40637,1977,207,1
2020-06-07,2020-06-07,United Kingdom,310841,40714,1826,77,1
2020-06-08,2020-06-08,United Kingdom,312699,40769,1858,55,1
2020-06-09,2020-06-09,United Kingdom,314606,41060,1907,291,1
2020-06-10,2020-06-10,United Kingdom,316563,41310,1957,250,1
2020-06-11,2020-06-11,United Kingdom,318505,41462,1942,152,1
2020-06-12,2020-06-12,United Kingdom,320454,41666,1949,204,1
2020-06-13,2020-06-13,United Kingdom,322352,41849,1898,183,1
2020-06-14,2020-06-14,United Kingdom,324179,41885,1827,36,1
2020-06-15,2020-06-15,United Kingdom,326039,41923,1860,38,1
2020-06-16,2020-06-16,United Kingdom,327943,42159,1904,236,1
2020-06-17,2020-06-17,United Kingdom,329856,42343,1913,184,1
2020-06-18,2020-06-18,United Kingdom,331784,42480,1928,137,1
2020-06-19,2020-06-19,United Kingdom,333712,42653,1928,173,1
2020-06-20,2020-06-20,United Kingdom,335509,42783,1797,130,1
2020-06-21,2020-06-21,United Kingdom,337185,42826,1676,43,1
2020-06-22,2020-06-22,United Kingdom,338889,42840,1704,14,1
2020-06-23,2020-06-23,United Kingdom,340614,43011,1725,171,1
2020-06-24,2020-06-24,United Kingdom,342313,43165,1699,154,1
2020-06-25,2020-06-25,United Kingdom,343957,43314,1644,149,1
2020-06-26,2020-06-26,United Kingdom,345533,43498,1576,184,1
2020-06-27,2020-06-27,United Kingdom,347055,43598,1522,100,1
2020-06-28,2020-06-28,United Kingdom,348409,43634,1354,36,1
2020-06-29,2020-06-29,United Kingdom,349757,43659,1348,25,1
2020-06-30,2020-06-30,United Kingdom,350981,43815,1224,156,1
2020-07-01,2020-07-01,United Kingdom,351857,43991,876,176,1
2020-07-02,2020-07-02,United Kingdom,352419,44080,562,89,1
2020-07-03,2020-07-03,United Kingdom,353109,44216,690,136,1
2020-07-04,2020-07-04,United Kingdom,353972,44283,863,67,1
2020-07-05,2020-07-05,United Kingdom,354916,44305,944,22,1
2020-07-06,2020-07-06,United Kingdom,355828,44321,912,16,1
2020-07-07,2020-07-07,United Kingdom,356853,44476,1025,155,1
2020-07-08,2020-07-08,United Kingdom,357995,44602,1142,126,1
2020-07-09,2020-07-09,United Kingdom,359232,44687,1237,85,1
2020-07-10,2020-07-10,United Kingdom,360479,44735,1247,48,1
2020-07-11,2020-07-11,United Kingdom,361882,44883,1403,148,1
2020-07-12,2020-07-12,United Kingdom,363324,44904,1442,21,1
2020-07-13,2020-07-13,United Kingdom,364736,44915,1412,11,1
2020-07-14,2020-07-14,United Kingdom,366402,45053,1666,138,1
2020-07-15,2020-07-15,United Kingdom,367985,45138,1583,85,1
2020-07-16,2020-07-16,United Kingdom,369558,45204,1573,66,1
2020-07-17,2020-07-17,United Kingdom,371142,45318,1584,114,1
2020-07-18,2020-07-18,United Kingdom,372796,45358,1654,40,1
2020-07-19,2020-07-19,United Kingdom,374457,45385,1661,27,1
2020-07-20,2020-07-20,United Kingdom,376052,45397,1595,12,1
2020-07-21,2020-07-21,United Kingdom,377514,45507,1462,110,1
2020-07-22,2020-07-22,United Kingdom,378941,45586,1427,79,1
2020-07-23,2020-07-23,United Kingdom,380447,45639,1506,53,1
2020-07-24,2020-07-24,United Kingdom,382009,45762,1562,123,1
2020-07-25,2020-07-25,United Kingdom,383615,45823,1606,61,1
2020-07-26,2020-07-26,United Kingdom,385245,45837,1630,14,1
2020-07-27,2020-07-27,United Kingdom,386864,45844,1619,7,1
2020-02-19,2020-02-19,Iran,8,2,6,2,1
2020-02-20,2020-02-20,Iran,17,2,9,0,1
2020-02-21,2020-02-21,Iran,37,4,20,2,1
2020-02-22,2020-02-22,Iran,63,5,26,1,1
2020-02-23,2020-02-23,Iran,97,8,34,3,1
2020-02-24,2020-02-24,Iran,140,12,43,4,1
2020-02-25,2020-02-25,Iran,204,16,64,4,1
2020-02-26,2020-02-26,Iran,292,19,88,3,1
2020-02-27,2020-02-27,Iran,451,26,159,7,1
2020-02-28,2020-02-28,Iran,695,34,244,8,1
2020-02-29,2020-02-29,Iran,1051,43,356,9,1
2020-03-01,2020-03-01,Iran,1621,54,570,11,1
2020-03-02,2020-03-02,Iran,2438,66,817,12,1
2020-03-03,2020-03-03,Iran,3596,77,1158,11,1
2020-03-04,2020-03-04,Iran,4892,92,1296,15,1
2020-03-05,2020-03-05,Iran,6291,107,1399,15,1
2020-03-06,2020-03-06,Iran,8017,124,1726,17,1
2020-03-07,2020-03-07,Iran,9939,145,1922,21,1
2020-03-08,2020-03-08,Iran,11873,194,1934,49,1
2020-03-09,2020-03-09,Iran,13734,237,1861,43,1
2020-03-10,2020-03-10,Iran,15663,291,1929,54,1
2020-03-11,2020-03-11,Iran,17667,354,2004,63,1
2020-03-12,2020-03-12,Iran,19764,429,2097,75,1
2020-03-13,2020-03-13,Iran,21989,514,2225,85,1
2020-03-14,2020-03-14,Iran,24326,611,2337,97,1
2020-03-15,2020-03-15,Iran,26700,724,2374,113,1
2020-03-16,2020-03-16,Iran,29047,853,2347,129,1
2020-03-17,2020-03-17,Iran,31407,988,2360,135,1
2020-03-18,2020-03-18,Iran,33775,1135,2368,147,1
2020-03-19,2020-03-19,Iran,36097,1284,2322,149,1
2020-03-20,2020-03-20,Iran,38439,1433,2342,149,1
2020-03-21,2020-03-21,Iran,40705,1556,2266,123,1
2020-03-22,2020-03-22,Iran,42931,1685,2226,129,1
2020-03-23,2020-03-23,Iran,45234,1812,2303,127,1
2020-03-24,2020-03-24,Iran,47670,1934,2436,122,1
2020-03-25,2020-03-25,Iran,50288,2077,2618,143,1
2020-03-26,2020-03-26,Iran,53077,2234,2789,157,1
2020-03-27,2020-03-27,Iran,56095,2378,3018,144,1
2020-03-28,2020-03-28,Iran,59316,2517,3221,139,1
2020-03-29,2020-03-29,Iran,62651,2640,3335,123,1
2020-03-30,2020-03-30,Iran,66126,2757,3475,117,1
2020-03-31,2020-03-31,Iran,69686,2898,3560,141,1
2020-04-01,2020-04-01,Iran,73279,3036,3593,138,1
2020-04-02,2020-04-02,Iran,76867,3160,3588,124,1
2020-04-03,2020-04-03,Iran,80413,3294,3546,134,1
2020-04-04,2020-04-04,Iran,83892,3452,3479,158,1
2020-04-05,2020-04-05,Iran,87299,3603,3407,151,1
2020-04-06,2020-04-06,Iran,90609,3739,3310,136,1
2020-04-07,2020-04-07,Iran,93808,3872,3199,133,1
2020-04-08,2020-04-08,Iran,96902,3993,3094,121,1
2020-04-09,2020-04-09,Iran,99844,4110,2942,117,1
2020-04-10,2020-04-10,Iran,102735,4232,2891,122,1
2020-04-11,2020-04-11,Iran,105561,4357,2826,125,1
2020-04-12,2020-04-12,Iran,108303,4474,2742,117,1
2020-04-13,2020-04-13,Iran,110973,4585,2670,111,1
2020-04-14,2020-04-14,Iran,113581,4683,2608,98,1
2020-04-15,2020-04-15,Iran,116129,4777,2548,94,1
2020-04-16,2020-04-16,Iran,118654,4869,2525,92,1
2020-04-17,2020-04-17,Iran,121140,4958,2486,89,1
2020-04-18,2020-04-18,Iran,123569,5031,2429,73,1
2020-04-19,2020-04-19,Iran,125949,5118,2380,87,1
2020-04-20,2020-04-20,Iran,128280,5209,2331,91,1
2020-04-21,2020-04-21,Iran,130578,5297,2298,88,1
2020-04-22,2020-04-22,Iran,132824,5391,2246,94,1
2020-04-23,2020-04-23,Iran,134980,5481,2156,90,1
2020-04-24,2020-04-24,Iran,137114,5574,2134,93,1
2020-04-25,2020-04-25,Iran,139224,5650,2110,76,1
2020-04-26,2020-04-26,Iran,141325,5710,2101,60,1
2020-04-27,2020-04-27,Iran,143368,5806,2043,96,1
2020-04-28,2020-04-28,Iran,145410,5877,2042,71,1
2020-04-29,2020-04-29,Iran,147441,5957,2031,80,1
2020-04-30,2020-04-30,Iran,149435,6028,1994,71,1
2020-05-01,2020-05-01,Iran,151411,6091,1976,63,1
2020-05-02,2020-05-02,Iran,153296,6156,1885,65,1
2020-05-03,2020-05-03,Iran,155182,6203,1886,47,1
2020-05-04,2020-05-04,Iran,157151,6277,1969,74,1
2020-05-05,2020-05-05,Iran,159214,6340,2063,63,1
2020-05-06,2020-05-06,Iran,161433,6418,2219,78,1
2020-05-07,2020-05-07,Iran,163731,6486,2298,68,1
2020-05-08,2020-05-08,Iran,166105,6541,2374,55,1
2020-05-09,2020-05-09,Iran,168530,6589,2425,48,1
2020-05-10,2020-05-10,Iran,170959,6640,2429,51,1
2020-05-11,2020-05-11,Iran,173457,6685,2498,45,1
2020-05-12,2020-05-12,Iran,175963,6733,2506,48,1
2020-05-13,2020-05-13,Iran,178570,6783,2607,50,1
2020-05-14,2020-05-14,Iran,181225,6854,2655,71,1
2020-05-15,2020-05-15,Iran,183969,6902,2744,48,1
2020-05-16,2020-05-16,Iran,186715,6937,2746,35,1
2020-05-17,2020-05-17,Iran,189469,6988,2754,51,1
2020-05-18,2020-05-18,Iran,192316,7057,2847,69,1
2020-05-19,2020-05-19,Iran,195200,7119,2884,62,1
2020-05-20,2020-05-20,Iran,198152,7183,2952,64,1
2020-05-21,2020-05-21,Iran,201162,7249,3010,66,1
2020-05-22,2020-05-22,Iran,204199,7300,3037,51,1
2020-05-23,2020-05-23,Iran,207173,7359,2974,59,1
2020-05-24,2020-05-24,Iran,210153,7417,2980,58,1
2020-05-25,2020-05-25,Iran,213107,7451,2954,34,1
2020-05-26,2020-05-26,Iran,215995,7508,2888,57,1
2020-05-27,2020-05-27,Iran,218885,7564,2890,56,1
2020-05-28,2020-05-28,Iran,221807,7627,2922,63,1
2020-05-29,2020-05-29,Iran,224858,7677,3051,50,1
2020-05-30,2020-05-30,Iran,227907,7734,3049,57,1
2020-05-31,2020-05-31,Iran,230995,7797,3088,63,1
2020-06-01,2020-06-01,Iran,234202,7878,3207,81,1
2020-06-02,2020-06-02,Iran,237527,7942,3325,64,1
2020-06-03,2020-06-03,Iran,240944,8012,3417,70,1
2020-06-04,2020-06-04,Iran,244527,8071,3583,59,1
2020-06-05,2020-06-05,Iran,248086,8134,3559,63,1
2020-06-06,2020-06-06,Iran,251505,8209,3419,75,1
2020-06-07,2020-06-07,Iran,254831,8281,3326,72,1
2020-06-08,2020-06-08,Iran,258024,8351,3193,70,1
2020-06-09,2020-06-09,Iran,261123,8425,3099,74,1
2020-06-10,2020-06-10,Iran,264134,8506,3011,81,1
2020-06-11,2020-06-11,Iran,267116,8584,2982,78,1
2020-06-12,2020-06-12,Iran,270103,8659,2987,75,1
2020-06-13,2020-06-13,Iran,273106,8730,3003,71,1
2020-06-14,2020-06-14,Iran,276130,8837,3024,107,1
2020-06-15,2020-06-15,Iran,279167,8950,3037,113,1
2020-06-16,2020-06-16,Iran,282236,9065,3069,115,1
2020-06-17,2020-06-17,Iran,285339,9185,3103,120,1
2020-06-18,2020-06-18,Iran,288465,9272,3126,87,1
2020-06-19,2020-06-19,Iran,291612,9392,3147,120,1
2020-06-20,2020-06-20,Iran,294721,9507,3109,115,1
2020-06-21,2020-06-21,Iran,297809,9623,3088,116,1
2020-06-22,2020-06-22,Iran,300918,9742,3109,119,1
2020-06-23,2020-06-23,Iran,304020,9863,3102,121,1
2020-06-24,2020-06-24,Iran,307132,9996,3112,133,1
2020-06-25,2020-06-25,Iran,310264,10130,3132,134,1
2020-06-26,2020-06-26,Iran,313417,10239,3153,109,1
2020-06-27,2020-06-27,Iran,316554,10364,3137,125,1
2020-06-28,2020-06-28,Iran,319685,10508,3131,144,1
2020-06-29,2020-06-29,Iran,322819,10670,3134,162,1
2020-06-30,2020-06-30,Iran,325941,10817,3122,147,1
2020-07-01,2020-07-01,Iran,329071,10958,3130,141,1
2020-07-02,2020-07-02,Iran,332226,11106,3155,148,1
2020-07-03,2020-07-03,Iran,335384,11260,3158,154,1
2020-07-04,2020-07-04,Iran,338522,11408,3138,148,1
2020-07-05,2020-07-05,Iran,341666,11571,3144,163,1
2020-07-06,2020-07-06,Iran,344824,11731,3158,160,1
2020-07-07,2020-07-07,Iran,347997,11931,3173,200,1
2020-07-08,2020-07-08,Iran,351191,12084,3194,153,1
2020-07-09,2020-07-09,Iran,354289,12305,3098,221,1
2020-07-10,2020-07-10,Iran,357346,12447,3057,142,1
2020-07-11,2020-07-11,Iran,360396,12635,3050,188,1
2020-07-12,2020-07-12,Iran,363403,12829,3007,194,1
2020-07-13,2020-07-13,Iran,366407,13032,3004,203,1
2020-07-14,2020-07-14,Iran,369441,13211,3034,179,1
2020-07-15,2020-07-15,Iran,372474,13410,3033,199,1
2020-07-16,2020-07-16,Iran,375528,13608,3054,198,1
2020-07-17,2020-07-17,Iran,378576,13791,3048,183,1
2020-07-18,2020-07-18,Iran,381581,13979,3005,188,1
2020-07-19,2020-07-19,Iran,384556,14188,2975,209,1
2020-07-20,2020-07-20,Iran,387550,14405,2994,217,1
2020-07-21,2020-07-21,Iran,390599,14634,3049,229,1
2020-07-22,2020-07-22,Iran,393684,14853,3085,219,1
2020-07-23,2020-07-23,Iran,396803,15074,3119,221,1
2020-07-24,2020-07-24,Iran,399923,15289,3120,215,1
2020-07-25,2020-07-25,Iran,403012,15484,3089,195,1
2020-07-26,2020-07-26,Iran,406079,15700,3067,216,1
2020-07-27,2020-07-27,Iran,409148,15912,3069,212,1
2020-02-25,2020-02-25,Pakistan,8,0,6,0,1
2020-02-26,2020-02-26,Pakistan,20,0,12,0,1
2020-02-27,2020-02-27,Pakistan,38,0,18,0,1
2020-02-28,2020-02-28,Pakistan,56,0,18,0,1
2020-02-29,2020-02-29,Pakistan,79,0,23,0,1
2020-03-01,2020-03-01,Pakistan,106,0,27,0,1
2020-03-02,2020-03-02,Pakistan,129,0,23,0,1
2020-03-03,2020-03-03,Pakistan,154,0,25,0,1
2020-03-04,2020-03-04,Pakistan,186,0,32,0,1
2020-03-05,2020-03-05,Pakistan,212,0,26,0,1
2020-03-06,2020-03-06,Pakistan,244,0,32,0,1
2020-03-07,2020-03-07,Pakistan,283,0,39,0,1
2020-03-08,2020-03-08,Pakistan,330,0,47,0,1
2020-03-09,2020-03-09,Pakistan,375,0,45,0,1
2020-03-10,2020-03-10,Pakistan,412,0,37,0,1
2020-03-11,2020-03-11,Pakistan,440,0,28,0,1
2020-03-12,2020-03-12,Pakistan,468,0,28,0,1
2020-03-13,2020-03-13,Pakistan,491,0,23,0,1
2020-03-14,2020-03-14,Pakistan,527,0,36,0,1
2020-03-15,2020-03-15,Pakistan,626,0,99,0,1
2020-03-16,2020-03-16,Pakistan,788,0,162,0,1
2020-03-17,2020-03-17,Pakistan,966,0,178,0,1
2020-03-18,2020-03-18,Pakistan,1233,2,267,2,1
2020-03-19,2020-03-19,Pakistan,1476,3,243,1,1
2020-03-20,2020-03-20,Pakistan,1848,3,372,0,1
2020-03-21,2020-03-21,Pakistan,2169,5,321,2,1
2020-03-22,2020-03-22,Pakistan,2494,6,325,1,1
2020-03-23,2020-03-23,Pakistan,2819,7,325,1,1
2020-03-24,2020-03-24,Pakistan,3137,8,318,1,1
2020-03-25,2020-03-25,Pakistan,3488,9,351,1,1
2020-03-26,2020-03-26,Pakistan,3891,11,403,2,1
2020-03-27,2020-03-27,Pakistan,4292,12,401,1,1
2020-03-28,2020-03-28,Pakistan,4674,14,382,2,1
2020-03-29,2020-03-29,Pakistan,5054,21,380,7,1
2020-03-30,2020-03-30,Pakistan,5513,26,459,5,1
2020-03-31,2020-03-31,Pakistan,6000,27,487,1,1
2020-04-01,2020-04-01,Pakistan,6599,34,599,7,1
2020-04-02,2020-04-02,Pakistan,7256,40,657,6,1
2020-04-03,2020-04-03,Pakistan,7852,41,596,1,1
2020-04-04,2020-04-04,Pakistan,8555,47,703,6,1
2020-04-05,2020-04-05,Pakistan,9507,53,952,6,1
2020-04-06,2020-04-06,Pakistan,10431,57,924,4,1
2020-04-07,2020-04-07,Pakistan,11298,61,867,4,1
2020-04-08,2020-04-08,Pakistan,12117,65,819,4,1
2020-04-09,2020-04-09,Pakistan,12881,66,764,1,1
2020-04-10,2020-04-10,Pakistan,13683,86,802,20,1
2020-04-11,2020-04-11,Pakistan,14441,91,758,5,1
2020-04-12,2020-04-12,Pakistan,15199,93,758,2,1
2020-04-13,2020-04-13,Pakistan,16010,96,811,3,1
2020-04-14,2020-04-14,Pakistan,16992,111,982,15,1
2020-04-15,2020-04-15,Pakistan,18098,128,1106,17,1
2020-04-16,2020-04-16,Pakistan,18993,135,895,7,1
2020-04-17,2020-04-17,Pakistan,20071,143,1078,8,1
2020-04-18,2020-04-18,Pakistan,21339,168,1268,25,1
2020-04-19,2020-04-19,Pakistan,22322,176,983,8,1
2020-04-20,2020-04-20,Pakistan,23691,201,1369,25,1
2020-04-21,2020-04-21,Pakistan,25067,212,1376,11,1
2020-04-22,2020-04-22,Pakistan,26710,237,1643,25,1
2020-04-23,2020-04-23,Pakistan,28436,253,1726,16,1
2020-04-24,2020-04-24,Pakistan,30220,269,1784,16,1
2020-04-25,2020-04-25,Pakistan,31954,281,1734,12,1
2020-04-26,2020-04-26,Pakistan,33634,292,1680,11,1
2020-04-27,2020-04-27,Pakistan,35327,312,1693,20,1
2020-04-28,2020-04-28,Pakistan,37126,343,1799,31,1
2020-04-29,2020-04-29,Pakistan,39134,385,2008,42,1
2020-04-30,2020-04-30,Pakistan,41302,417,2168,32,1
2020-05-01,2020-05-01,Pakistan,43485,440,2183,23,1
2020-05-02,2020-05-02,Pakistan,45672,457,2187,17,1
2020-05-03,2020-05-03,Pakistan,47806,476,2134,19,1
2020-05-04,2020-05-04,Pakistan,49992,514,2186,38,1
2020-05-05,2020-05-05,Pakistan,52439,564,2447,50,1
2020-05-06,2020-05-06,Pakistan,54619,585,2180,21,1
2020-05-07,2020-05-07,Pakistan,57006,599,2387,14,1
2020-05-08,2020-05-08,Pakistan,59646,636,2640,37,1
2020-05-09,2020-05-09,Pakistan,62340,659,2694,23,1
2020-05-10,2020-05-10,Pakistan,65102,706,2762,47,1
2020-05-11,2020-05-11,Pakistan,68009,737,2907,31,1
2020-05-12,2020-05-12,Pakistan,70703,761,2694,24,1
2020-05-13,2020-05-13,Pakistan,72993,770,2290,9,1
2020-05-14,2020-05-14,Pakistan,75662,834,2669,64,1
2020-05-15,2020-05-15,Pakistan,78409,834,2747,0,1
2020-05-16,2020-05-16,Pakistan,81095,873,2686,39,1
2020-05-17,2020-05-17,Pakistan,83871,903,2776,30,1
2020-05-18,2020-05-18,Pakistan,86688,939,2817,36,1
2020-05-19,2020-05-19,Pakistan,89551,985,2863,46,1
2020-05-20,2020-05-20,Pakistan,92495,1017,2944,32,1
2020-05-21,2020-05-21,Pakistan,95573,1067,3078,50,1
2020-05-22,2020-05-22,Pakistan,98591,1101,3018,34,1
2020-05-23,2020-05-23,Pakistan,101639,1133,3048,32,1
2020-05-24,2020-05-24,Pakistan,104628,1167,2989,34,1
2020-05-25,2020-05-25,Pakistan,107475,1197,2847,30,1
2020-05-26,2020-05-26,Pakistan,110234,1225,2759,28,1
2020-05-27,2020-05-27,Pakistan,113058,1260,2824,35,1
2020-05-28,2020-05-28,Pakistan,116064,1317,3006,57,1
2020-05-29,2020-05-29,Pakistan,119141,1395,3077,78,1
2020-05-30,2020-05-30,Pakistan,122386,1483,3245,88,1
2020-05-31,2020-05-31,Pakistan,125743,1543,3357,60,1
2020-06-01,2020-06-01,Pakistan,129394,1621,3651,78,1
2020-06-02,2020-06-02,Pakistan,133298,1688,3904,67,1
2020-06-03,2020-06-03,Pakistan,137579,1770,4281,82,1
2020-06-04,2020-06-04,Pakistan,141937,1838,4358,68,1
2020-06-05,2020-06-05,Pakistan,146535,1935,4598,97,1
2020-06-06,2020-06-06,Pakistan,151370,2002,4835,67,1
2020-06-07,2020-06-07,Pakistan,156316,2067,4946,65,1
2020-06-08,2020-06-08,Pakistan,161317,2172,5001,105,1
2020-06-09,2020-06-09,Pakistan,166550,2255,5233,83,1
2020-06-10,2020-06-10,Pakistan,172079,2356,5529,101,1
2020-06-11,2020-06-11,Pakistan,177988,2463,5909,107,1
2020-06-12,2020-06-12,Pakistan,184286,2463,6298,0,1
2020-06-13,2020-06-13,Pakistan,190786,2551,6500,88,1
2020-06-14,2020-06-14,Pakistan,199097,2729,8311,178,1
2020-06-15,2020-06-15,Pakistan,206557,2839,7460,110,1
2020-06-16,2020-06-16,Pakistan,213716,2975,7159,136,1
2020-06-17,2020-06-17,Pakistan,220491,3093,6775,118,1
2020-06-18,2020-06-18,Pakistan,226845,3229,6354,136,1
2020-06-19,2020-06-19,Pakistan,233334,3382,6489,153,1
2020-06-20,2020-06-20,Pakistan,239455,3501,6121,119,1
2020-06-21,2020-06-21,Pakistan,245161,3590,5706,89,1
2020-06-22,2020-06-22,Pakistan,250415,3695,5254,105,1
2020-06-23,2020-06-23,Pakistan,255308,3755,4893,60,1
2020-06-24,2020-06-24,Pakistan,259964,3903,4656,148,1
2020-06-25,2020-06-25,Pakistan,264171,3962,4207,59,1
2020-06-26,2020-06-26,Pakistan,268109,4035,3938,73,1
2020-06-27,2020-06-27,Pakistan,272059,4118,3950,83,1
2020-06-28,2020-06-28,Pakistan,275908,4167,3849,49,1
2020-06-29,2020-06-29,Pakistan,279539,4304,3631,137,1
2020-06-30,2020-06-30,Pakistan,283296,4395,3757,91,1
2020-07-01,2020-07-01,Pakistan,287211,4473,3915,78,1
2020-07-02,2020-07-02,Pakistan,291192,4551,3981,78,1
2020-07-03,2020-07-03,Pakistan,295024,4551,3832,0,1
2020-07-04,2020-07-04,Pakistan,298792,4619,3768,68,1
2020-07-05,2020-07-05,Pakistan,303347,4762,4555,143,1
2020-07-06,2020-07-06,Pakistan,307544,4839,4197,77,1
2020-07-07,2020-07-07,Pakistan,311520,4922,3976,83,1
2020-07-08,2020-07-08,Pakistan,315405,4983,3885,61,1
2020-07-09,2020-07-09,Pakistan,319102,5058,3697,75,1
2020-07-10,2020-07-10,Pakistan,322658,5123,3556,65,1
2020-07-11,2020-07-11,Pakistan,326068,5197,3410,74,1
2020-07-12,2020-07-12,Pakistan,329413,5266,3345,69,1
2020-07-13,2020-07-13,Pakistan,332571,5320,3158,54,1
2020-07-14,2020-07-14,Pakistan,335626,5386,3055,66,1
2020-07-15,2020-07-15,Pakistan,338604,5426,2978,40,1
2020-07-16,2020-07-16,Pakistan,341747,5426,3143,0,1
2020-07-17,2020-07-17,Pakistan,345183,5522,3436,96,1
2020-07-18,2020-07-18,Pakistan,348357,5568,3174,46,1
2020-07-19,2020-07-19,Pakistan,351334,5599,2977,31,1
2020-07-20,2020-07-20,Pakistan,353994,5639,2660,40,1
2020-07-21,2020-07-21,Pakistan,356519,5677,2525,38,1
2020-07-22,2020-07-22,Pakistan,359049,5709,2530,32,1
2020-07-23,2020-07-23,Pakistan,361450,5763,2401,54,1
2020-07-24,2020-07-24,Pakistan,363834,5787,2384,24,1
2020-07-25,2020-07-25,Pakistan,366141,5822,2307,35,1
2020-07-26,2020-07-26,Pakistan,368471,5822,2330,0,1
2020-07-27,2020-07-27,Pakistan,370731,5842,2260,20,1
2020-02-01,2020-02-01,Spain,4,0,3,0,1
2020-02-02,2020-02-02,Spain,20,0,16,0,1
2020-02-03,2020-02-03,Spain,48,0,28,0,1
2020-02-04,2020-02-04,Spain,86,0,38,0,1
2020-02-05,2020-02-05,Spain,129,0,43,0,1
2020-02-06,2020-02-06,Spain,175,0,46,0,1
2020-02-07,2020-02-07,Spain,224,0,49,0,1
2020-02-08,2020-02-08,Spain,274,0,50,0,1
2020-02-09,2020-02-09,Spain,316,0,42,0,1
2020-02-10,2020-02-10,Spain,362,0,46,0,1
2020-02-11,2020-02-11,Spain,410,0,48,0,1
2020-02-12,2020-02-12,Spain,459,0,49,0,1
2020-02-13,2020-02-13,Spain,509,0,50,0,1
2020-02-14,2020-02-14,Spain,561,0,52,0,1
2020-02-15,2020-02-15,Spain,613,0,52,0,1
2020-02-16,2020-02-16,Spain,664,0,51,0,1
2020-02-17,2020-02-17,Spain,717,0,53,0,1
2020-02-18,2020-02-18,Spain,772,0,55,0,1
2020-02-19,2020-02-19,Spain,830,0,58,0,1
2020-02-20,2020-02-20,Spain,893,0,63,0,1
2020-02-21,2020-02-21,Spain,960,0,67,0,1
2020-02-22,2020-02-22,Spain,1027,0,67,0,1
2020-02-23,2020-02-23,Spain,1096,0,69,0,1
2020-02-24,2020-02-24,Spain,1166,0,70,0,1
2020-02-25,2020-02-25,Spain,1220,0,54,0,1
2020-02-26,2020-02-26,Spain,1265,0,45,0,1
2020-02-27,2020-02-27,Spain,1299,0,34,0,1
2020-02-28,2020-02-28,Spain,1337,0,38,0,1
2020-02-29,2020-02-29,Spain,1375,0,38,0,1
2020-03-01,2020-03-01,Spain,1436,0,61,0,1
2020-03-02,2020-03-02,Spain,1512,0,76,0,1
2020-03-03,2020-03-03,Spain,1607,1,95,1,1
2020-03-04,2020-03-04,Spain,1727,2,120,1,1
2020-03-05,2020-03-05,Spain,1849,3,122,1,1
2020-03-06,2020-03-06,Spain,2060,5,211,2,1
2020-03-07,2020-03-07,Spain,2305,10,245,5,1
2020-03-08,2020-03-08,Spain,2635,17,330,7,1
2020-03-09,2020-03-09,Spain,3194,28,559,11,1
2020-03-10,2020-03-10,Spain,4063,35,869,7,1
2020-03-11,2020-03-11,Spain,5146,54,1083,19,1
